text,YS_Class
"Test temp=2199.816667, Solidus temperature=3408.91319, W=0.7622878006680082, Nb=1.9847514867235847e-06, Hf=1.0330891132898554e-06, Mo=1.921793390631644e-06, Re=0.2376659212568029, Zr=2.0213548609039976e-06, Ta=1.019056293066856e-06, Ti=3.852258880462663e-06, C=1.5352266741412563e-05, Y=2.074060096507781e-06, Al=6.83415708166633e-06, Si=6.565525834722768e-06, V=3.619761409285284e-06, Cr=0.0",0
"Test temp=199.81666667, Solidus temperature=3067.1394, W=0.0788162397616598, Nb=1.949486342835597e-06, Hf=0.0202946628911753, Mo=1.8876468887159376e-06, Re=9.72679431881155e-07, Zr=1.9854393467979286e-06, Ta=0.900844684546042, Ti=3.783811790425434e-06, C=1.5079487051227565e-05, Y=2.037208113665121e-06, Al=6.712727504991254e-06, Si=6.4488693087997095e-06, V=3.5554453436254183e-06, Cr=0.0",1
"Test temp=77.14999999999998, Solidus temperature=1873.36474, W=5.47291191227791e-07, Nb=0.1999967415289484, Hf=0.1499930069654969, Mo=1.0486087816083075e-06, Re=5.40334211900289e-07, Zr=0.249995887682093, Ta=0.0999983777370071, Ti=0.2999950548359543, C=8.376822295838575e-06, Y=1.1316917007746636e-06, Al=3.728994576451592e-06, Si=3.5824184221508294e-06, V=1.975089320010544e-06, Cr=0.0",1
"Test temp=1644.2611109999998, Solidus temperature=3609.71237, W=0.9919541947065392, Nb=1.9782360608515785e-06, Hf=0.0079997218111178, Mo=1.915484639908076e-06, Re=9.870238562416013e-07, Zr=2.01471927562023e-06, Ta=1.0157109947857905e-06, Ti=3.839612910756468e-06, C=1.530186921981349e-05, Y=2.067251493565157e-06, Al=6.811722311287722e-06, Si=6.543972911259541e-06, V=3.607878668652864e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=2399.80129, W=6.48552672709059e-07, Nb=0.1999960657698344, Hf=0.1999961224624563, Mo=0.1999961118873639, Re=6.403084918979062e-07, Zr=1.3070017029601135e-06, Ta=0.1999908215941952, Ti=0.1999960098958597, C=9.926727445744188e-06, Y=1.3410807427276542e-06, Al=4.418944499453252e-06, Si=4.245248379086483e-06, V=2.34052635573812e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3657.64734, W=0.975264661456859, Nb=1.9793256137451623e-06, Hf=1.030264875423504e-06, Mo=1.9165396312073084e-06, Re=0.0246891869820067, Zr=2.015828922370662e-06, Ta=1.0162704178371212e-06, Ti=3.841727654006754e-06, C=1.53102970289186e-05, Y=2.068390073480444e-06, Al=6.815474002959625e-06, Si=6.547577134618976e-06, V=3.609865779655905e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1738.7045, W=6.467223676896604e-07, Nb=1.279712330585555e-06, Hf=0.1999960983123249, Mo=0.1999961138698633, Re=6.385014530928869e-07, Zr=0.1999960116477315, Ta=0.1999908336491191, Ti=0.1999961679135286, C=9.89871285289045e-06, Y=1.337296028057402e-06, Al=4.4064736291012594e-06, Si=4.23326770312322e-06, V=2.3339210678143986e-06, Cr=0.0",1
"Test temp=1477.5944439999998, Solidus temperature=3189.9967, W=0.0985785191075857, Nb=1.9506383687254387e-06, Hf=1.0153327891051918e-06, Mo=1.8887623713119927e-06, Re=9.73254225283613e-07, Zr=1.9866126186901e-06, Ta=0.9013760265132827, Ti=3.786047789236545e-06, C=1.5088398095694424e-05, Y=2.0384119776975947e-06, Al=6.71669431189176e-06, Si=6.452680191820893e-06, V=3.5575463919866067e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=296.15, Solidus temperature=2729.65142, W=0.1999907377949308, Nb=0.1999960028956584, Hf=6.774313435520744e-07, Mo=0.1999959721677921, Re=6.493564716181978e-07, Zr=1.3254704958191898e-06, Ta=0.1999959590876531, Ti=2.526055957352869e-06, C=1.00669986271426e-05, Y=1.360031094811081e-06, Al=4.481387088802078e-06, Si=4.3052365281234e-06, V=0.1999959360863581, Cr=0.0",1
"Test temp=1473.15, Solidus temperature=3076.06631, W=0.2499869952822147, Nb=0.2499937510547088, Hf=7.754361978249741e-07, Mo=0.2499937093440322, Re=7.432996984526879e-07, Zr=1.517227998660217e-06, Ta=0.2499937618719857, Ti=2.891503686251064e-06, C=1.152340412536672e-05, Y=1.5567885234748857e-06, Al=5.1297150599815535e-06, Si=4.928080573597751e-06, V=2.7169911947975552e-06, Cr=0.0",1
"Test temp=2477.5944440000003, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3678.80297, W=0.990080065663276, Nb=1.978948171327004e-06, Hf=1.0300684117071638e-06, Mo=1.916174161600955e-06, Re=0.009873791576343, Zr=2.015444519047747e-06, Ta=1.0160766227579547e-06, Ti=3.840995065611208e-06, C=1.5307377471119114e-05, Y=2.0679956471437105e-06, Al=6.814174343635908e-06, Si=6.546328561201035e-06, V=3.6091774055654366e-06, Cr=0.0",0
"Test temp=1477.5944439999998, Solidus temperature=2586.75043, W=9.842344499011473e-07, Nb=1.947569814579224e-06, Hf=1.0137355665293685e-06, Mo=1.885791154453642e-06, Re=9.717231966028503e-07, Zr=1.983487473360376e-06, Ta=0.9999536328908174, Ti=3.780091947893683e-06, C=1.5064662498528596e-05, Y=2.0352053466653424e-06, Al=6.706128263099704e-06, Si=6.442529464308164e-06, V=3.5519500067690773e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1861.51278, W=4.1713804972200586e-07, Nb=0.2779911799433594, Hf=4.296412071314559e-07, Mo=0.082999341790717, Re=4.118355328257991e-07, Zr=0.2779977977008028, Ta=4.238052364078185e-07, Ti=0.2779978303679184, C=6.38470227798631e-06, Y=8.625603271426297e-07, Al=2.842189952948701e-06, Si=2.7304715622258308e-06, V=0.0829993478530561, Cr=0.0",1
"Test temp=296.15, Solidus temperature=2046.36648, W=5.340286997067614e-07, Nb=0.2499963165419443, Hf=0.2499919041862568, Mo=0.1249981499019865, Re=5.272403086569841e-07, Zr=1.0762062193511688e-06, Ta=5.425641690529396e-07, Ti=0.2499963258226593, C=8.17382700475323e-06, Y=1.104267448700969e-06, Al=3.638629959324819e-06, Si=3.495605780708588e-06, V=0.1249982111775626, Cr=0.0",1
"Test temp=373.15, Solidus temperature=2873.69136, W=5.679722663123746e-07, Nb=0.249995698818963, Hf=5.84996478451829e-07, Mo=0.2499956788188357, Re=5.607523961981395e-07, Zr=1.144611302276451e-06, Ta=0.2499905220783794, Ti=0.2499957367077658, C=8.6933662008881e-06, Y=1.174456140274987e-06, Al=3.869906065731349e-06, Si=3.7177910821907017e-06, V=2.049724123531246e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1761.85545, W=5.536194904920215e-07, Nb=0.1999967276475724, Hf=5.702134972942643e-07, Mo=0.1999967949129543, Re=5.465820679783964e-07, Zr=0.1999967776828906, Ta=0.1999922764206307, Ti=0.1999967405787955, C=8.473683051540527e-06, Y=1.1447773923994118e-06, Al=3.7721127446456334e-06, Si=3.623841737980568e-06, V=1.9979271739554834e-06, Cr=0.0",1
"Test temp=1473.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3014.53232, W=0.0477232610915015, Nb=1.8886634737165848e-06, Hf=9.83074045499653e-07, Mo=0.0457188343880232, Re=9.423323848256676e-07, Zr=1.923494764329925e-06, Ta=0.8963040211479478, Ti=3.6657590068571896e-06, C=0.0102263109205614, Y=1.973648375008316e-06, Al=6.503294210950423e-06, Si=6.247668240951135e-06, V=3.4445174637816536e-06, Cr=0.0",0
"Test temp=1755.372222, Solidus temperature=2869.3432, W=0.0474968002872111, Nb=1.8797012142332737e-06, Hf=9.784090721946212e-07, Mo=0.0455018851735325, Re=9.378607425930172e-07, Zr=0.009571836101027, Ta=0.8872261671026315, Ti=3.648363910335261e-06, C=0.010177784090185, Y=1.964282837361297e-06, Al=6.472434181609059e-06, Si=6.218021231454592e-06, V=3.428172222961985e-06, Cr=0.0",0
"Test temp=1755.372222, Solidus temperature=2581.38342, W=0.0197020155099097, Nb=1.949284070341457e-06, Hf=1.0146278590794449e-06, Mo=1.8874510324866087e-06, Re=0.0194515701952225, Zr=1.9852333439346018e-06, Ta=0.9608019640525264, Ti=3.783419194164876e-06, C=1.5077922451676808e-05, Y=2.03699673943942e-06, Al=6.712031013764267e-06, Si=6.448200194658814e-06, V=3.555076441940071e-06, Cr=0.0",0
"Test temp=1755.372222, Solidus temperature=2869.3432, W=0.0474968002872111, Nb=1.8797012142332737e-06, Hf=9.784090721946212e-07, Mo=0.0455018851735325, Re=9.378607425930172e-07, Zr=0.009571836101027, Ta=0.8872261671026315, Ti=3.648363910335261e-06, C=0.010177784090185, Y=1.964282837361297e-06, Al=6.472434181609059e-06, Si=6.218021231454592e-06, V=3.428172222961985e-06, Cr=0.0",0
"Test temp=533.15, Solidus temperature=2586.75043, W=9.842344499011473e-07, Nb=1.947569814579224e-06, Hf=1.0137355665293685e-06, Mo=1.885791154453642e-06, Re=9.717231966028503e-07, Zr=1.983487473360376e-06, Ta=0.9999536328908174, Ti=3.780091947893683e-06, C=1.5064662498528596e-05, Y=2.0352053466653424e-06, Al=6.706128263099704e-06, Si=6.442529464308164e-06, V=3.5519500067690773e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2889.55984, W=0.8289898467231654, Nb=1.7358652607396143e-06, Hf=0.0060537218641861, Mo=1.680802058812649e-06, Re=0.0333446587153454, Zr=1.7678786014982206e-06, Ta=8.91267460790774e-07, Ti=3.369188742621716e-06, C=0.1315856285007178, Y=1.8139746433229497e-06, Al=5.977159328942417e-06, Si=5.742214222394961e-06, V=3.1658462656787434e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=3628.32321, W=0.953525176250944, Nb=1.979879456472051e-06, Hf=1.030553157808201e-06, Mo=1.917075905546491e-06, Re=0.0464286592740752, Zr=2.016392979228995e-06, Ta=1.0165547843787165e-06, Ti=3.842802622624895e-06, C=1.5314581062125203e-05, Y=2.068968837677001e-06, Al=6.81738106700236e-06, Si=6.549409237406698e-06, V=3.6108758701095535e-06, Cr=0.0",0
"Test temp=810.9277778, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3609.71237, W=0.9919541947065392, Nb=1.9782360608515785e-06, Hf=0.0079997218111178, Mo=1.915484639908076e-06, Re=9.870238562416013e-07, Zr=2.01471927562023e-06, Ta=1.0157109947857905e-06, Ti=3.839612910756468e-06, C=1.530186921981349e-05, Y=2.067251493565157e-06, Al=6.811722311287722e-06, Si=6.543972911259541e-06, V=3.607878668652864e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3630.92047, W=0.9555019958030844, Nb=1.9798290943258938e-06, Hf=1.0305269436522905e-06, Mo=1.917027140932749e-06, Re=0.0444518408962196, Zr=2.0163416882892364e-06, Ta=1.016528926299094e-06, Ti=3.842704873346927e-06, C=1.5314191505494743e-05, Y=2.068916209366395e-06, Al=6.817207653443983e-06, Si=6.54924264024131e-06, V=3.610784020346816e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=1588.705556, Solidus temperature=2745.58603, W=0.0984073517426501, Nb=1.947251366845723e-06, Hf=0.0253392452579539, Mo=1.885482808167672e-06, Re=9.715643098470418e-07, Zr=1.9831631527195486e-06, Ta=0.8747178833872147, Ti=3.779473863908081e-06, C=0.0015062199270975, Y=2.0348725696193006e-06, Al=6.705031742025096e-06, Si=6.4414760443534245e-06, V=3.551369226341748e-06, Cr=0.0",0
"Test temp=1477.5944439999998, Solidus temperature=2597.1145, W=9.477881993810288e-07, Nb=0.0750180483080745, Hf=0.0390478755278633, Mo=1.815960214426351e-06, Re=9.357402384132088e-07, Zr=1.910038833796023e-06, Ta=0.8858922776793292, Ti=3.640114955485165e-06, C=1.4506817298660264e-05, Y=1.95984159168613e-06, Al=6.457800000741557e-06, Si=6.203962278549728e-06, V=3.420421121761401e-06, Cr=0.0",1
"Test temp=2755.372222, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=873.15, Solidus temperature=3076.06631, W=0.2499869952822147, Nb=0.2499937510547088, Hf=7.754361978249741e-07, Mo=0.2499937093440322, Re=7.432996984526879e-07, Zr=1.517227998660217e-06, Ta=0.2499937618719857, Ti=2.891503686251064e-06, C=1.152340412536672e-05, Y=1.5567885234748857e-06, Al=5.1297150599815535e-06, Si=4.928080573597751e-06, V=2.7169911947975552e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3387.84384, W=0.7424166229041723, Nb=1.9852577317967763e-06, Hf=1.0333526204731325e-06, Mo=1.922283577157367e-06, Re=0.2575370872166182, Zr=2.021870442298621e-06, Ta=1.0193162209374843e-06, Ti=3.85324146548247e-06, C=1.535618260163595e-05, Y=2.0745891212811013e-06, Al=6.835900251214334e-06, Si=6.5672004852414725e-06, V=3.6206846918180542e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1871.96936, W=5.982645668712041e-07, Nb=0.1818154985745838, Hf=0.1818155677413481, Mo=1.146273663091216e-06, Re=5.906596313436239e-07, Zr=0.1818155379487783, Ta=0.1818113076217856, Ti=0.1818155878581439, C=9.157019230172524e-06, Y=1.2370947240659886e-06, Al=0.0909076958229954, Si=3.91607619496189e-06, V=2.159044354280934e-06, Cr=0.0",1
"Test temp=1644.2611109999998, Solidus temperature=2597.1145, W=9.16986890966312e-07, Nb=0.0725801048475882, Hf=9.444723515897072e-07, Mo=0.0702777988682634, Re=9.053304657464372e-07, Zr=1.847966215417509e-06, Ta=0.8571024686430518, Ti=3.521818163562513e-06, C=1.4035373410644148e-05, Y=1.896150478683313e-06, Al=6.247933820055513e-06, Si=6.0023453395968325e-06, V=3.309263960331888e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=3657.25581, W=0.9880291065712516, Nb=1.9782437875061904e-06, Hf=0.0030891053121411, Mo=1.915492121466278e-06, Re=9.87027711389418e-07, Zr=2.0147271447720923e-06, Ta=0.0088367201692321, Ti=3.839627907633429e-06, C=1.5301928986319987e-05, Y=2.067259567898956e-06, Al=6.811748916720033e-06, Si=6.5439984709080965e-06, V=3.6078927604151696e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2889.55984, W=0.8289898467231654, Nb=1.7358652607396143e-06, Hf=0.0060537218641861, Mo=1.680802058812649e-06, Re=0.0333446587153454, Zr=1.7678786014982206e-06, Ta=8.91267460790774e-07, Ti=3.369188742621716e-06, C=0.1315856285007178, Y=1.8139746433229497e-06, Al=5.977159328942417e-06, Si=5.742214222394961e-06, V=3.1658462656787434e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3670.98221, W=0.99785399433183, Nb=1.9785757884635085e-06, Hf=0.002099914271791, Mo=1.915813591055657e-06, Re=9.871933604095998e-07, Zr=2.0150652685893e-06, Ta=1.0158854254705296e-06, Ti=3.840272297444802e-06, C=1.5304497049520467e-05, Y=2.067606508028328e-06, Al=6.812892106035549e-06, Si=6.545096724708135e-06, V=3.6084982590184886e-06, Cr=0.0",0
"Test temp=1366.483333, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3678.80297, W=0.990080065663276, Nb=1.978948171327004e-06, Hf=1.0300684117071638e-06, Mo=1.916174161600955e-06, Re=0.009873791576343, Zr=2.015444519047747e-06, Ta=1.0160766227579547e-06, Ti=3.840995065611208e-06, C=1.5307377471119114e-05, Y=2.0679956471437105e-06, Al=6.814174343635908e-06, Si=6.546328561201035e-06, V=3.6091774055654366e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2745.58603, W=0.0984073517426501, Nb=1.947251366845723e-06, Hf=0.0253392452579539, Mo=1.885482808167672e-06, Re=9.715643098470418e-07, Zr=1.9831631527195486e-06, Ta=0.8747178833872147, Ti=3.779473863908081e-06, C=0.0015062199270975, Y=2.0348725696193006e-06, Al=6.705031742025096e-06, Si=6.4414760443534245e-06, V=3.551369226341748e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=3605.45632, W=0.9357292735421866, Nb=1.980332831112265e-06, Hf=1.030789145239464e-06, Mo=1.917514898736758e-06, Re=0.0642245514115821, Zr=2.0168547151384715e-06, Ta=1.0167875663079995e-06, Ti=3.84368258996369e-06, C=1.5318087963849134e-05, Y=2.0694426129865685e-06, Al=6.818942186129261e-06, Si=6.55090899338776e-06, V=3.611702728301914e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3623.16476, W=0.94957123541777, Nb=1.9799801884513167e-06, Hf=1.0306055901211813e-06, Mo=1.917173442217088e-06, Re=0.050382597758501, Zr=2.016495568937228e-06, Ta=1.01660650448477e-06, Ti=3.842998136100647e-06, C=1.531536023484553e-05, Y=2.069074102331057e-06, Al=6.817727920587836e-06, Si=6.549742457165784e-06, V=3.611059583654381e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2995.02721, W=0.94872336493484, Nb=1.964586285734677e-06, Hf=0.0075671871815725, Mo=1.9022678478921776e-06, Re=0.0357777897726282, Zr=2.0008177673118307e-06, Ta=1.0087026164951724e-06, Ti=3.813119685905832e-06, C=0.0079020691035494, Y=2.052987514379025e-06, Al=6.764721612256974e-06, Si=6.4988196758204215e-06, V=3.5829844037818767e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3645.15657, W=0.9803016596088217, Nb=1.977978753845039e-06, Hf=0.0040148870616541, Mo=1.915235494910408e-06, Re=9.868954751252834e-07, Zr=2.014457223281742e-06, Ta=0.0156383914200921, Ti=3.839113496493485e-06, C=1.529987892237563e-05, Y=2.0669826084183846e-06, Al=6.810836317997043e-06, Si=6.543121743841258e-06, V=3.6074093958099713e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2885.84023, W=0.9219667222916924, Nb=1.911139475289856e-06, Hf=0.0033822285343859, Mo=1.850516418179051e-06, Re=0.0376650903983687, Zr=1.946385274974568e-06, Ta=9.812607383091748e-07, Ti=3.709383297977312e-06, C=0.0369571747407126, Y=1.9971357376852025e-06, Al=6.58068653253174e-06, Si=6.322018490832634e-06, V=3.4855088743810053e-06, Cr=0.0",1
